proto,service,state,ct_srv_src,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,spkts,dpkts,sbytes,dbytes,sload,dload,sloss,dloss,ackdat,synack,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,ct_dst_src_ltm,ct_state_ttl,rate,sttl,dttl,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,smean,dmean,dur,response_body_len,trans_depth
tcp,-,FIN,8,6,4,1,746,1260,51446,1296744,8982929.5938,44505914.8125,103,511,0.001978,0.00782,0,0,0,104,124,0,76,0,1788.034051875,31.0,29.0,1.34912175,1.040815,82.476484125,17.801365,255.0,2514773692.875,2250580925.625,255.0,0.000612375,87.9375,349.5625,0.548971,0,0
tcp,-,FIN,8,6,4,4,48,32,2800,1416,47795.55078,32943.2832,8,0,0.330968,0.51068,0,0,0,28,50,0,48,6,39.917750000000005,254.0,252.0,5253.481288666667,8751.858333333334,519779.278029,19371.076481666667,255.0,2560576184.6666665,414178003.0,255.0,0.14027466666666666,55.0,44.333333333333336,0.708848,0,0
tcp,-,FIN,8,6,5,1,1182,1872,87944,1677434,17947459.05099,62615693.49611,190,711,0.0043490000000000004,0.018181,0,0,0,280,340,0,195,0,1570.286403514286,31.0,29.0,3.9194576857142853,3.3891962571428573,309.4026185714286,23.685367914285717,255.0,1738128955.8285713,1628095831.6857142,255.0,0.0006437142857142858,92.25714285714285,211.31428571428572,0.55016,0,0
tcp,-,FIN,8,6,6,1,608,782,53196,371552,15705568.40646,50685155.31641,130,231,0.003856,0.014341,0,0,0,240,348,0,192,0,1588.4531814,31.0,29.0,3.2626085,2.784721933333333,240.83606266666666,35.9894955,255.0,2088896305.8333333,1812870709.9666667,255.0,0.0006065666666666668,92.4,224.23333333333332,0.246171,0,0
tcp,-,FIN,8,7,1,1,2542,2815,208236,2115026,49416668.472507,250835801.79304,360,1058,0.013444000000000001,0.036601,0,0,0,198,416,0,113,0,2478.9063497391303,31.0,29.0,4.749901847826087,4.802380282608696,393.041532,283.2570772173913,255.0,2041719816.5652175,2155966326.5869565,255.0,0.0010879347826086956,94.54347826086956,597.1739130434783,2.948588,0,0
tcp,-,FIN,8,7,2,1,22,14,1470,1728,2303527.5,2633306.0,5,4,0.000141,0.00062,0,0,0,4,5,0,1,0,7178.01495,31.0,29.0,0.23219,0.317538,14.63763,0.444408,255.0,2790636097.0,645565448.0,255.0,0.000761,67.0,123.0,0.004876,0,0
tcp,-,FIN,8,7,3,1,48,54,4620,4932,2195534.6875,2361264.125,12,12,0.00038,0.00157,0,0,0,24,21,0,15,0,2090.6234426666665,31.0,29.0,1.045333,0.9100783333333333,65.23605033333334,1.7693510000000001,255.0,1830239157.3333333,2553876636.6666665,255.0,0.00065,96.0,91.0,0.017256,0,0
tcp,-,FIN,8,7,4,1,856,1548,54844,1752842,2370191.9317,21137916.1211,102,660,0.0016510000000000001,0.005724,0,0,0,116,92,0,76,0,697.3627190000001,31.0,29.0,14.812808249999998,12.073683333333333,1432.5545978333332,538.3897988333333,255.0,2640806022.6666665,2127521195.0833333,255.0,0.0006145833333333333,84.08333333333333,461.6666666666667,1.380791,0,0
tcp,-,FIN,8,7,5,1,494,620,43626,265046,9430802.5471,21700354.0705,107,178,0.004324,0.018691,0,0,0,205,265,0,145,0,1115.76384288,31.0,29.0,2.97097976,2.55503468,193.89330207999998,13.794455359999999,255.0,1821419123.08,2002799132.88,255.0,0.0009206,93.88,163.52,0.274133,0,0
tcp,-,FIN,8,7,6,1,1332,1696,116706,785730,37292732.91427,119064353.07437,285,497,0.008434,0.033127,0,0,0,600,804,0,408,0,1712.4803481666665,31.0,29.0,3.0989869545454547,2.645892757575758,194.9222825151515,28.61804859090909,255.0,1688652312.5454545,1697287672.6818182,255.0,0.0006297121212121212,92.43939393939394,223.15151515151516,0.47659,0,0
tcp,-,FIN,8,7,7,1,368,586,26760,549124,6332787.0938,27486240.625,56,227,0.001176,0.004867,0,0,0,95,85,0,70,0,1982.3138651999998,31.0,29.0,1.1568932,0.9478468,70.6572099,12.257401,255.0,3237689625.8,1954099260.1,255.0,0.0006043,90.3,280.1,0.284339,0,0
tcp,-,FIN,8,7,7,2,64,72,6160,6576,2485504.25,2673121.875,16,16,0.00043400000000000003,0.0018080000000000001,0,0,0,38,34,0,28,0,1775.0528144999998,31.0,29.0,1.2206335,1.1031615000000001,75.0158515,2.2377065,255.0,3667187558.5,3671918444.0,255.0,0.0005605,96.0,91.0,0.019348,0,0
tcp,-,FIN,8,8,1,1,850,888,75812,308234,40577651.40538,149951557.06258,186,273,0.003349,0.014643,0,0,0,106,200,0,64,0,4151.8735983199995,31.0,29.0,6.49814484,6.938325560000001,383.1405848,170.31781748,255.0,2266369651.12,2697294479.72,255.0,0.00071968,104.64,305.92,1.888735,0,0
tcp,-,FIN,8,8,2,1,448,876,25868,1096432,48347.287110000005,2052481.5,42,394,0.00023,0.0009760000000000001,0,0,0,4,26,0,10,0,155.056603,31.0,29.0,19.2600235,9.8009605,7199.360042,5135.687727,255.0,2176327950.5,1141447026.5,255.0,0.000603,58.0,1252.0,4.573881,0,0
tcp,-,FIN,8,8,4,1,32,36,3080,3288,77493.76172000001,83343.36327999999,8,8,0.000256,0.0009530000000000001,0,0,0,18,24,0,8,0,110.686212,31.0,29.0,19.9309995,17.577558500000002,1250.0275775,34.548633,255.0,1956557264.5,4147489196.5,255.0,0.0006045,96.0,91.0,0.317923,0,0
tcp,-,FIN,8,8,5,1,160,180,15400,16440,3453611.7343699997,3714306.87695,40,40,0.0013340000000000001,0.004861,0,0,0,75,90,0,50,0,986.5753956000001,31.0,29.0,12.9067732,11.378800199999999,775.7541581,22.5182118,255.0,2568788521.4,2590431868.2,255.0,0.0006195,96.0,91.0,0.39593,0,0
tcp,-,FIN,8,8,6,1,1896,2910,144936,2452848,35945316.841508,145949345.231935,320,1073,0.009257,0.073684,0,0,0,576,634,0,381,0,1802.5701168225805,31.0,29.0,4.151256580645161,3.5505122258064516,273.2767302258065,15.227322596774194,255.0,2262054311.548387,2374435525.2419353,255.0,0.001337758064516129,91.08064516129032,252.43548387096774,1.578221,0,0
tcp,-,FIN,8,8,7,1,140,174,12304,77032,2860881.984863,3247952.02344,30,50,0.003136,0.007543,0,0,0,63,55,0,44,0,1169.4765788571428,31.0,29.0,30.326682285714288,22.003481142857144,1962.0668054285713,1601.7196727142857,255.0,1760708418.2857144,861992713.2857143,255.0,0.0015255714285714284,90.57142857142857,299.0,3.089736,0,0
tcp,-,FIN,8,8,7,2,400,792,23236,991264,501284.6562,21438202.0,38,356,0.000314,0.0011,0,0,0,18,18,0,16,0,1612.588474,31.0,29.0,1.852156,0.932706,109.536852,56.906772,255.0,386956257.0,2540062551.0,255.0,0.000707,58.0,1252.0,0.368972,0,0
tcp,-,FIN,8,9,1,1,766,786,54070,409810,16914023.183650002,105453535.0938,132,265,0.003526,0.012034,0,0,0,73,168,0,49,0,3168.8085215625,31.0,29.0,3.2603874999999998,3.367854625,182.1000375,90.6775696875,255.0,2209928805.0,1819940060.25,255.0,0.0009725000000000001,81.0,474.4375,0.75959,0,0
tcp,-,FIN,8,9,3,1,342,582,22004,648190,179331.547356,844306.07813,40,246,0.000914,0.002467,0,0,0,24,49,0,22,0,113.5926004,31.0,29.0,45.1466822,29.0878866,8645.088616,6206.4541668,255.0,1093552752.2,1134152638.8,255.0,0.0006762,82.4,516.2,7.961063,0,0
tcp,-,FIN,8,9,5,1,320,360,30800,32880,12479488.9375,13421500.3125,80,80,0.002594,0.009522,0,0,0,210,205,0,115,0,1782.4754805,31.0,29.0,1.2347732,1.08472005,76.220808,2.1151338500000003,255.0,2437478817.45,2228072563.75,255.0,0.0006058,96.0,91.0,0.021517,0,0
tcp,-,FIN,8,9,6,1,928,1406,71394,1158022,18473601.77798,75432471.756836,159,513,0.097487,0.137669,0,0,0,265,339,0,201,0,1853.6880252258063,31.0,29.0,4.553909645161291,3.652386935483871,306.3479819032258,42.57881087096774,255.0,2571123682.290323,2581179610.096774,255.0,0.007585677419354838,90.45161290322581,277.258064516129,1.515733,0,0
tcp,-,FIN,8,10,1,1,534,570,36836,326806,7529628.66808,43644658.312281,93,195,0.001535,0.0064399999999999995,0,0,0,44,112,0,20,0,2570.8506023636364,31.0,29.0,120.99071272727271,103.45944300000001,11344.052921636363,2578.7546715454546,255.0,1919818178.3636363,2331383601.909091,255.0,0.000725,77.63636363636364,466.45454545454544,17.39233,0,0
tcp,-,FIN,8,10,2,1,734,1368,41420,1736572,21544.819824,904496.6875,62,620,0.000238,0.000995,0,0,0,12,14,0,6,0,68.4594725,31.0,29.0,45.153339,24.092923499999998,17015.030165,12491.212017,255.0,3186314427.5,4262692511.0,255.0,0.0006165,56.5,1267.0,15.460667,0,0
tcp,-,FIN,8,10,6,1,1028,1560,78146,1318910,15277463.736959,70242268.720316,171,576,0.072744,0.156866,0,0,0,303,343,0,211,0,1461.3780904848486,31.0,29.0,20.446875000000002,18.789955454545456,1357.4654798484848,46.30689021212121,255.0,2651913632.212121,2316118364.909091,255.0,0.006957878787878788,90.72727272727273,257.75757575757575,2.068251,0,0
tcp,-,FIN,8,10,6,2,32,36,3080,3288,233964.5468,251625.3126,8,8,0.000272,0.001078,0,0,0,14,18,0,12,0,334.177206,31.0,29.0,6.562267,5.776471,475.446205,17.486563,255.0,1375191520.0,3540712101.0,255.0,0.000675,96.0,91.0,0.09875,0,0
tcp,-,FIN,8,11,1,1,310,320,18972,217464,5526650.0625,51713113.0,42,118,0.000838,0.0037790000000000002,0,0,0,50,72,0,20,0,3778.1157506666664,31.0,29.0,1.0675245,1.0203715,62.40873883333333,59.975639666666666,255.0,1844232907.6666667,2249960884.1666665,255.0,0.0007694999999999999,61.833333333333336,633.3333333333334,0.133515,0,0
tcp,-,FIN,8,11,6,1,956,1490,72244,1294004,17146964.4689,62651546.2813,158,557,0.003762,0.014109,0,0,0,294,390,0,204,0,1756.6816420333334,31.0,29.0,1.3453352666666667,1.0876768,82.65103806666666,12.621519766666667,255.0,2503516592.1,2007895363.2333333,255.0,0.0005957,91.13333333333334,253.1,0.599681,0,0
tcp,-,FIN,8,11,7,1,94,114,8462,40982,24798.482911,112398.42822799999,21,31,0.196502,0.243359,0,0,0,45,45,0,25,0,15.551114799999999,31.0,29.0,156.9418234,133.26609100000002,9841.8241968,1731.5739174000003,255.0,2336752544.2,1641059815.6,255.0,0.0879722,92.2,236.6,2.910877,0,0
tcp,-,FIN,8,12,1,1,162,168,12196,121718,451312.241931,4345821.23438,21,64,0.00041700000000000005,0.001646,0,0,0,17,39,0,5,0,535.814215,31.0,29.0,44.941216,43.055219,7824.807748666666,7444.632802,255.0,2516312899.3333335,3234099236.6666665,255.0,0.0006876666666666666,95.66666666666667,587.6666666666666,9.156143,0,0
tcp,-,FIN,8,12,4,1,64,72,6160,6576,636368.4376000001,684404.5468,16,16,0.000472,0.0019779999999999997,0,0,0,28,72,0,20,0,454.4701785,31.0,29.0,4.8456835,4.27092675,389.37650275,10.83094925,255.0,2186948907.25,3277746218.75,255.0,0.0006125,96.0,91.0,0.078042,0,0
tcp,-,FIN,8,12,6,1,110,132,10002,42626,3554445.7188,10601070.125,25,35,0.000738,0.002773,0,0,0,54,78,0,48,0,1783.426126,31.0,29.0,1.2502186666666666,1.0697485,73.1619285,12.213474666666668,255.0,3712742386.5,2645481078.0,255.0,0.0005851666666666667,92.83333333333333,212.33333333333334,0.036815,0,0
tcp,-,FIN,8,13,6,1,170,254,13292,201048,2202543.6094,10336220.0314,30,91,0.000804,0.00476,0,0,0,48,84,0,36,0,1161.8262278333334,31.0,29.0,1.9708545,1.6202748333333332,120.83630149999999,14.105339666666666,255.0,2252641282.0,2259902617.5,255.0,0.0009273333333333333,90.33333333333333,271.8333333333333,0.186465,0,0
tcp,-,FIN,8,14,4,1,64,72,6160,6576,2867153.25,3083579.5625,16,16,0.00047200000000000003,0.0017980000000000001,0,0,0,32,36,0,24,0,2047.6120035,31.0,29.0,1.06975,0.93567625,66.47488475,1.8198555,255.0,2040232131.0,2582934317.5,255.0,0.0005675,96.0,91.0,0.017495,0,0
tcp,-,FIN,8,14,6,1,110,132,10002,42626,3777765.3125,9626768.5,25,35,0.000734,0.002794,0,0,0,48,84,0,36,0,1873.4232278333332,31.0,29.0,1.2003578333333333,1.0185801666666665,73.06796150000001,13.63478,255.0,2360418291.6666665,1648691810.1666667,255.0,0.000588,92.83333333333333,212.33333333333334,0.044851,0,0
tcp,-,FIN,8,15,6,1,48,54,4620,4932,22884.101075,24611.502441999997,12,12,0.0023849999999999995,0.002631,0,0,0,18,48,0,9,0,21.790609333333332,31.0,29.0,103.51868833333333,89.853883,7303.651064333334,165.8661043333333,255.0,1605950526.0,1820129473.6666667,255.0,0.0016719999999999999,96.0,91.0,1.672128,0,0
tcp,-,FIN,8,18,6,1,110,132,10002,42626,3223038.3438,8482888.625,25,35,0.000845,0.0029779999999999997,0,0,0,54,102,0,42,0,1601.9557621666665,31.0,29.0,1.4135341666666665,1.2021341666666665,84.67084766666666,14.980200666666667,255.0,2378596588.0,2741345448.6666665,255.0,0.0006371666666666666,92.83333333333333,212.33333333333334,0.049744,0,0
tcp,-,FIN,8,19,1,1,60,14,68187,612,368263.125,3125.109375,27,1,0.112757,0.070547,0,0,1,5,1,0,1,1,50.117089,254.0,252.0,24.480017,106.617922,2917.213153,209.573125,255.0,4086824351.0,3912374447.0,255.0,0.183304,1136.0,44.0,1.456589,0,1
tcp,-,FIN,8,20,2,1,10,6,1014,268,13286.57129,3259.794189,2,1,0.143626,0.06432,0,0,0,2,5,0,4,1,27.286223,254.0,252.0,58.001556,97.081398,3168.772254,155.067688,255.0,1670826384.0,1510102757.0,255.0,0.207946,101.0,45.0,0.549728,0,0
tcp,-,FIN,8,44,1,1,22,20,6678,2648,39583.02734,15622.10059,8,7,0.039278,0.067048,0,0,0,3,1,0,1,1,31.821649,254.0,252.0,61.353858,64.249367,3447.586759,96.163492,255.0,1123428800.0,4034403890.0,255.0,0.106326,304.0,132.0,1.288431,0,0
tcp,-,FIN,9,1,1,1,26429,29765,4314068,23676448,293750155.694984,2107082333.456202,4636,11066,24.592411,26.720087,0,0,8,1909,3095,0,1970,341,1567.2884135747304,144.02773497688753,146.16949152542372,48.91919286440678,66.34284722496149,3736.314673522342,472.82050589214174,255.0,2093212484.063174,2134734514.5916796,255.0,0.07906394144838212,139.82742681047765,312.24961479198765,55.219055,219,1
tcp,-,FIN,9,1,2,1,1374,1514,264065,1202400,2293984.795818,1497853.479376,263,549,5.086151,5.278885,0,0,1,198,258,0,224,59,31.723916276923074,227.5076923076923,231.41538461538462,219.71648023076924,276.8106428461538,19858.856305538462,1072.123068353846,255.0,1958932269.2153847,2206751050.2153845,255.0,0.15946209230769232,189.06153846153848,113.96923076923076,10.269464,0,1
tcp,-,FIN,9,1,3,1,190,166,20716,47248,555255.79912,6268343.031498,42,42,1.173773,1.317986,0,0,0,49,44,0,27,14,128.15881566666667,226.33333333333334,237.13333333333333,95.57518593333333,117.93904040000001,5503.403101733333,1099.1001265333334,255.0,2223639430.6666665,2273108703.6666665,255.0,0.16611726666666668,112.8,144.6,3.004771,0,0
tcp,-,FIN,9,1,5,1,16,18,1540,1644,5397.272949,5804.685059,4,4,0.000143,0.009145,0,0,0,5,4,0,1,0,15.41811,31.0,29.0,142.66674,125.363883,8535.309596,281.604844,255.0,3012362789.0,3981629411.0,255.0,0.009288,96.0,91.0,2.14034,0,0
tcp,-,FIN,9,2,1,1,24363,28295,1705263,21356044,313427765.142518,2408730640.912034,3654,10578,5.658764,6.795146,0,0,0,1618,2398,0,891,69,2653.9389270556844,61.35498839907193,64.70069605568446,23.50855025522042,26.60895948723898,1609.8944814083527,571.588779436195,255.0,2136078165.0208817,2073403810.5475638,255.0,0.02889538283062645,81.584686774942,500.6287703016241,16.404022,0,0
tcp,-,FIN,9,2,2,1,7946,9160,1338007,7796468,26358301.042808,48237435.679,1456,3310,19.510991,22.847668,0,0,0,999,3079,0,2470,360,123.2389830462725,237.37532133676092,235.37532133676092,46.558561069408746,63.43834530848329,2914.828140421594,311.6316134010283,255.0,2091963932.596401,2264906462.6246786,255.0,0.10889115424164525,149.0591259640103,89.41902313624679,18.631155,0,0
tcp,-,FIN,9,2,2,2,984,564,474318,33560,6083052.895086,6039959.11415,318,84,3.2282100000000002,3.836386,0,0,0,160,252,0,212,44,322.45465908695655,244.30434782608697,242.30434782608697,2325.196969217391,3601.766800478261,261526.72393669563,9607.988076173913,255.0,1959329016.3913043,2545978862.0434785,255.0,0.1535781739130435,188.30434782608697,56.43478260869565,53.549648,0,0
tcp,-,FIN,9,2,3,1,122,82,14580,4036,201647.519043,47498.567383,25,13,0.872043,0.8983220000000001,0,0,0,42,62,0,53,12,29.443567,254.0,252.0,62.770622,86.97671808333332,3478.225923416667,138.56886525000002,255.0,2285779482.0833335,1574548577.4166667,255.0,0.14753041666666666,120.25,47.916666666666664,1.209902,0,0
tcp,-,FIN,9,2,3,2,132,96,12348,6392,50419.872314,26585.914733999998,40,20,0.77856,0.762828,0,0,0,32,50,0,46,10,16.7208218,254.0,252.0,1570.7447978,2001.4650465999998,164415.061701,5566.289997,255.0,2235574304.8,1154912809.6,255.0,0.1541388,81.6,59.6,33.964092,0,0
tcp,-,FIN,9,2,4,1,44,30,4272,2076,41081.326173,16364.59912,10,6,0.3351,0.29151,0,0,0,16,22,0,16,4,22.778296,254.0,252.0,82.16555725,120.06360575,4603.10716925,193.94324225,255.0,2097856716.25,1570422424.5,255.0,0.1566525,97.25,67.75,1.288439,0,0
tcp,-,FIN,9,2,4,2,24,16,2036,1464,12993.856446,8917.625,8,2,0.203486,0.185676,0,0,0,8,6,0,6,2,16.520561,254.0,252.0,8225.582085,12338.164,890547.509,32256.47,255.0,2800950311.0,164836843.0,255.0,0.194581,85.0,92.0,1.150082,0,0
tcp,-,FIN,9,2,5,2,20,16,1220,708,6663.733398,3762.763916,4,2,0.212472,0.208484,0,0,0,10,8,0,8,2,12.89657,254.0,252.0,139.983889,173.418578,7542.019585,309.726844,255.0,3669193539.0,400288640.0,255.0,0.210478,61.0,44.0,1.31818,0,0
tcp,-,FIN,9,2,8,1,848,1606,47654,2048942,61496.826180000004,2648071.25,71,730,0.000199,0.000859,0,0,0,22,10,0,4,0,198.284239,31.0,29.0,14.7899275,7.810425499999999,6185.9390965,4492.479642,255.0,3878825103.5,2808867424.0,255.0,0.000529,56.0,1276.0,6.50264,0,0
tcp,-,FIN,9,3,1,1,23417,28665,1572186,23987434,370736710.966099,2438169829.863688,3289,11139,0.871198,0.980909,0,0,0,1470,2484,0,831,10,3072.5430222445652,36.53804347826087,35.0625,10.254008097826087,10.071230673913044,896.0802502880434,387.3689102010869,255.0,2130013355.2336957,2073021295.9157608,255.0,0.005032899456521739,82.71739130434783,562.7010869565217,13.839029,0,0
tcp,-,FIN,9,3,2,1,6140,11080,412910,13519592,9075480.689168999,53315656.543864995,624,4905,1.864482,2.137899,0,0,0,198,533,0,354,32,452.32109772580645,146.09677419354838,144.09677419354838,35.953478306451615,48.224611048387096,3679.172919435484,1528.176068032258,255.0,2032958465.3064516,2119501689.2096775,255.0,0.06455453225806451,114.93548387096774,467.43548387096774,22.185228,0,0
tcp,-,FIN,9,3,2,2,44,28,3076,1960,30887.761720000002,17490.173828,8,4,0.200918,0.316934,0,0,0,10,28,0,28,4,27.119412500000003,254.0,252.0,2772.708834,4166.398699,297483.70964799996,10774.1132345,255.0,933747402.0,985395189.5,255.0,0.129463,68.0,67.0,1.198105,0,0
tcp,-,FIN,9,3,3,1,1894,1970,175368,1257222,11555664.3864,49417998.050034,347,611,5.094765,5.524294,0,0,0,466,1093,0,909,111,263.2046733488372,222.88372093023256,220.88372093023256,31.47949976744186,44.80325830232558,1843.8039115891472,76.82694015503876,255.0,2268419719.0775194,2076859042.0697675,255.0,0.08231828682170543,97.31782945736434,89.44961240310077,0.80801,0,0
tcp,-,FIN,9,3,3,2,588,496,66532,241128,1025550.056972,2317600.79828,124,122,1.959972,2.71607,0,0,0,130,342,0,326,38,43.2055837,242.85,240.85,1175.39978075,1718.0882563,124827.9045692,4544.2341704499995,255.0,1961903212.65,2149427988.35,255.0,0.11690104999999999,97.65,96.4,35.354916,0,0
tcp,-,FIN,9,3,3,3,390,270,38532,15432,10059193.154313,8715253.705074001,81,48,2.931237,2.096943,0,0,0,117,219,0,174,30,791.6189081818183,233.72727272727272,231.72727272727272,2434.0274134545452,3864.893278636364,253403.6423890909,9292.931421454545,255.0,2503088091.3636365,2075506325.090909,255.0,0.1523690909090909,93.54545454545455,50.27272727272727,2.177588,0,0
tcp,-,FIN,9,3,4,1,48,22,31174,976,418374.42041,10791.037719,15,3,0.23206900000000003,0.254176,0,0,0,13,24,0,13,3,36.77525666666667,254.0,252.0,52.96373,102.48136466666666,3554.233771333333,169.17580466666666,255.0,2472456519.3333335,3159502486.0,255.0,0.16208166666666665,546.6666666666666,44.666666666666664,0.927325,0,0
tcp,-,FIN,9,3,4,2,20,12,1212,536,18985.980468,7789.120118,4,2,0.154746,0.09883,0,0,0,8,10,0,10,2,32.599554,254.0,252.0,48.545111,82.142203,2426.291586,124.986055,255.0,911511876.0,2668209575.0,255.0,0.126788,61.0,45.0,0.460129,0,0
tcp,-,FIN,9,3,4,3,30,18,1842,804,22712.143065,9199.855223999999,6,3,0.166362,0.281325,0,0,0,15,15,0,15,3,25.669239,254.0,252.0,55.702333,98.115797,2889.806354,138.04175,255.0,1375713671.0,2437105588.0,255.0,0.149229,61.0,45.0,0.584357,0,0
tcp,-,FIN,9,3,5,1,156,186,14518,47558,3356085.38794,3681579.37573,37,47,0.005254,0.179184,0,0,0,75,88,0,21,0,1065.8973863333333,31.0,29.0,63.29745633333333,51.450376,4536.260767333333,966.5886834444445,255.0,1200886045.5555556,1772740669.4444444,255.0,0.020493111111111115,94.11111111111111,171.88888888888889,3.470804,0,0
tcp,-,FIN,9,3,6,1,16,18,1540,1644,5883.865723,6328.008301,4,4,0.000877,0.009181,0,0,0,6,5,0,1,0,16.808135,31.0,29.0,135.291576,114.95018,9044.321956,208.302766,255.0,3149071669.0,983645421.0,255.0,0.010058,96.0,91.0,1.963335,0,0
tcp,-,FIN,9,3,9,1,48,54,4620,4932,29958.2627,32219.653318999997,12,12,0.002868,0.210837,0,0,0,33,9,0,12,0,28.52673866666667,31.0,29.0,83.49099833333334,74.45629966666667,6225.820108,149.29474233333335,255.0,2362102352.0,1849059720.6666667,255.0,0.071235,96.0,91.0,1.509667,0,0
tcp,-,FIN,9,4,1,1,16277,20306,1273441,16518966,340428782.812063,1371658009.443986,2516,7827,0.584455,0.71658,0,0,0,1197,2053,0,699,7,2898.8025737453877,36.760147601476014,34.760147601476014,8.127846431734318,8.535344070110702,720.9741131623616,310.37496610332107,255.0,2298347591.5461254,2228501718.505535,255.0,0.004800867158671587,106.49446494464945,478.29151291512915,14.626386,0,0
tcp,-,FIN,9,4,2,1,5666,10662,329880,13284480,12272073.900935,51111900.875709,528,4783,0.183174,0.281476,0,0,0,118,280,0,148,3,1072.6991313103447,54.06896551724138,52.06896551724138,31.099833310344827,30.838000241379312,4009.683194,2358.072837,255.0,2367843224.206897,2300632293.9310346,255.0,0.01602241379310345,70.48275862068965,825.1034482758621,10.085051,0,0
tcp,-,FIN,9,4,2,2,96,100,8488,10808,84251.62011,113505.238272,24,22,0.081784,0.18409399999999998,0,0,0,20,48,0,32,2,42.32488966666667,105.33333333333333,103.33333333333333,62.53049666666667,65.87698166666667,4067.3331746666663,1152.4318886666667,255.0,2241929541.6666665,2612829978.0,255.0,0.044313,88.33333333333333,96.66666666666667,0.961903,0,0
tcp,-,FIN,9,4,3,1,1036,1712,68138,1855072,6230586.92876,14087931.25293,131,707,0.600422,0.635935,0,0,0,96,227,0,167,13,736.0897209999999,146.96,144.96,23.331623519999997,29.3175698,2355.52494056,817.4233372799999,255.0,1888856741.88,2211579177.4,255.0,0.049454279999999996,83.12,235.72,5.507883,0,0
